,name,id,interval,products,bbox,self_link,quads_link,tiles_link
1236,ps_weekly_normalized_analytic_subscription_2021-09-06_2021-09-13_mosaic,47c1e0d8-c824-49ab-9ff4-0ea6300025a4,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/47c1e0d8-c824-49ab-9ff4-0ea6300025a4?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/47c1e0d8-c824-49ab-9ff4-0ea6300025a4/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-09-06_2021-09-13_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1237,ps_weekly_normalized_analytic_subscription_2021-09-13_2021-09-20_mosaic,839c31d1-2f96-4dc4-b11b-e2a53ddfc89c,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/839c31d1-2f96-4dc4-b11b-e2a53ddfc89c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/839c31d1-2f96-4dc4-b11b-e2a53ddfc89c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-09-13_2021-09-20_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1238,ps_weekly_normalized_analytic_subscription_2021-09-20_2021-09-27_mosaic,118ae2b9-a003-4192-a390-8403bc629b8f,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/118ae2b9-a003-4192-a390-8403bc629b8f?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/118ae2b9-a003-4192-a390-8403bc629b8f/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-09-20_2021-09-27_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1239,ps_weekly_normalized_analytic_subscription_2021-09-27_2021-10-04_mosaic,24dcbd31-05da-4ef6-8845-c4b7ffbe30c0,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/24dcbd31-05da-4ef6-8845-c4b7ffbe30c0?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/24dcbd31-05da-4ef6-8845-c4b7ffbe30c0/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-09-27_2021-10-04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1240,ps_weekly_normalized_analytic_subscription_2021-10-04_2021-10-11_mosaic,61921b68-161b-4cc0-9bfe-19babd5c4fc5,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/61921b68-161b-4cc0-9bfe-19babd5c4fc5?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/61921b68-161b-4cc0-9bfe-19babd5c4fc5/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-10-04_2021-10-11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1241,ps_weekly_normalized_analytic_subscription_2021-10-11_2021-10-18_mosaic,11ad3db9-28a4-41ad-93dc-0bc4b7ff0356,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/11ad3db9-28a4-41ad-93dc-0bc4b7ff0356?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/11ad3db9-28a4-41ad-93dc-0bc4b7ff0356/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-10-11_2021-10-18_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1242,ps_weekly_normalized_analytic_subscription_2021-10-18_2021-10-25_mosaic,8ac54956-cb05-434f-815a-b73d11ba9edf,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/8ac54956-cb05-434f-815a-b73d11ba9edf?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/8ac54956-cb05-434f-815a-b73d11ba9edf/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-10-18_2021-10-25_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1243,ps_weekly_normalized_analytic_subscription_2021-10-25_2021-11-01_mosaic,07dd230f-5ddd-4c60-99c5-bef136d43fb7,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/07dd230f-5ddd-4c60-99c5-bef136d43fb7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/07dd230f-5ddd-4c60-99c5-bef136d43fb7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-10-25_2021-11-01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1244,ps_weekly_normalized_analytic_subscription_2021-11-01_2021-11-08_mosaic,4e433e6d-2657-4787-8035-6127d08c86e3,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/4e433e6d-2657-4787-8035-6127d08c86e3?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/4e433e6d-2657-4787-8035-6127d08c86e3/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-11-01_2021-11-08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1245,ps_weekly_normalized_analytic_subscription_2021-11-08_2021-11-15_mosaic,fccecb77-e4b6-4981-8d89-c6a23bd39827,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/fccecb77-e4b6-4981-8d89-c6a23bd39827?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/fccecb77-e4b6-4981-8d89-c6a23bd39827/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-11-08_2021-11-15_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1246,ps_weekly_normalized_analytic_subscription_2021-11-15_2021-11-22_mosaic,689a754e-2999-4c4b-800c-e3ace9d719db,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/689a754e-2999-4c4b-800c-e3ace9d719db?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/689a754e-2999-4c4b-800c-e3ace9d719db/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-11-15_2021-11-22_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1247,ps_weekly_normalized_analytic_subscription_2021-11-22_2021-11-29_mosaic,873c7b73-4337-49c2-b620-becdd7097bd6,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/873c7b73-4337-49c2-b620-becdd7097bd6?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/873c7b73-4337-49c2-b620-becdd7097bd6/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-11-22_2021-11-29_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1248,ps_weekly_normalized_analytic_subscription_2021-11-29_2021-12-06_mosaic,8708179c-9793-4a74-a6e0-3de9d7f22638,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/8708179c-9793-4a74-a6e0-3de9d7f22638?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/8708179c-9793-4a74-a6e0-3de9d7f22638/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-11-29_2021-12-06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1249,ps_weekly_normalized_analytic_subscription_2021-12-06_2021-12-13_mosaic,8caeaac3-57e0-408e-8379-20d10a4e7ff7,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/8caeaac3-57e0-408e-8379-20d10a4e7ff7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/8caeaac3-57e0-408e-8379-20d10a4e7ff7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-12-06_2021-12-13_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1250,ps_weekly_normalized_analytic_subscription_2021-12-13_2021-12-20_mosaic,5fcf3150-411b-4ef9-92a8-84045dd36a19,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/5fcf3150-411b-4ef9-92a8-84045dd36a19?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/5fcf3150-411b-4ef9-92a8-84045dd36a19/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-12-13_2021-12-20_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1251,ps_weekly_normalized_analytic_subscription_2021-12-20_2021-12-27_mosaic,40528ee1-adc6-453a-9a95-63f12d71e522,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/40528ee1-adc6-453a-9a95-63f12d71e522?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/40528ee1-adc6-453a-9a95-63f12d71e522/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-12-20_2021-12-27_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1252,ps_weekly_normalized_analytic_subscription_2021-12-27_2022-01-03_mosaic,3eb6ec00-8d82-4744-b65c-3011a0d03d8d,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 55.973798199835]",https://api.planet.com/basemaps/v1/mosaics/3eb6ec00-8d82-4744-b65c-3011a0d03d8d?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/3eb6ec00-8d82-4744-b65c-3011a0d03d8d/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2021-12-27_2022-01-03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1253,ps_weekly_normalized_analytic_subscription_2022-01-03_2022-01-10_mosaic,9210ca54-bbb6-444f-bcaf-b91c257f8f5d,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/9210ca54-bbb6-444f-bcaf-b91c257f8f5d?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/9210ca54-bbb6-444f-bcaf-b91c257f8f5d/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-01-03_2022-01-10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1254,ps_weekly_normalized_analytic_subscription_2022-01-10_2022-01-17_mosaic,f7afe713-4ecd-4828-aa19-8a62d85beaa6,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f7afe713-4ecd-4828-aa19-8a62d85beaa6?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f7afe713-4ecd-4828-aa19-8a62d85beaa6/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-01-10_2022-01-17_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1255,ps_weekly_normalized_analytic_subscription_2022-01-17_2022-01-24_mosaic,1c098519-8645-4b34-9b7b-099b05ba3532,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/1c098519-8645-4b34-9b7b-099b05ba3532?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/1c098519-8645-4b34-9b7b-099b05ba3532/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-01-17_2022-01-24_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1256,ps_weekly_normalized_analytic_subscription_2022-01-24_2022-01-31_mosaic,1f469e4c-8e97-45b6-ac7a-19edb2f6fe7c,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/1f469e4c-8e97-45b6-ac7a-19edb2f6fe7c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/1f469e4c-8e97-45b6-ac7a-19edb2f6fe7c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-01-24_2022-01-31_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1257,ps_weekly_normalized_analytic_subscription_2022-01-31_2022-02-07_mosaic,af6c2248-3afe-42ad-919b-382e38ddce80,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/af6c2248-3afe-42ad-919b-382e38ddce80?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/af6c2248-3afe-42ad-919b-382e38ddce80/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-01-31_2022-02-07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1258,ps_weekly_normalized_analytic_subscription_2022-02-07_2022-02-14_mosaic,e01e3f9b-4ea7-4442-844c-9aa006da7c0a,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/e01e3f9b-4ea7-4442-844c-9aa006da7c0a?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/e01e3f9b-4ea7-4442-844c-9aa006da7c0a/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-02-07_2022-02-14_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1259,ps_weekly_normalized_analytic_subscription_2022-02-14_2022-02-21_mosaic,d603a8fa-e573-44cb-b20f-90c1cbbd7faf,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/d603a8fa-e573-44cb-b20f-90c1cbbd7faf?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/d603a8fa-e573-44cb-b20f-90c1cbbd7faf/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-02-14_2022-02-21_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1260,ps_weekly_normalized_analytic_subscription_2022-02-21_2022-02-28_mosaic,f6b89e30-47b3-4d19-8d55-369f93903954,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f6b89e30-47b3-4d19-8d55-369f93903954?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f6b89e30-47b3-4d19-8d55-369f93903954/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-02-21_2022-02-28_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1261,ps_weekly_normalized_analytic_subscription_2022-02-28_2022-03-07_mosaic,ef15bfdf-ddbc-4585-bb25-b6f5fe940a7a,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/ef15bfdf-ddbc-4585-bb25-b6f5fe940a7a?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/ef15bfdf-ddbc-4585-bb25-b6f5fe940a7a/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-02-28_2022-03-07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1262,ps_weekly_normalized_analytic_subscription_2022-03-07_2022-03-14_mosaic,73c58df7-b6f1-4d96-aada-b5b6e74e6210,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/73c58df7-b6f1-4d96-aada-b5b6e74e6210?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/73c58df7-b6f1-4d96-aada-b5b6e74e6210/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-03-07_2022-03-14_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1263,ps_weekly_normalized_analytic_subscription_2022-03-14_2022-03-21_mosaic,f9a12872-a7bf-47d9-87d0-093fd1f390f6,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f9a12872-a7bf-47d9-87d0-093fd1f390f6?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f9a12872-a7bf-47d9-87d0-093fd1f390f6/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-03-14_2022-03-21_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1264,ps_weekly_normalized_analytic_subscription_2022-03-21_2022-03-28_mosaic,0054c9a9-4bc2-4950-87bf-bbeabb801ab9,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/0054c9a9-4bc2-4950-87bf-bbeabb801ab9?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/0054c9a9-4bc2-4950-87bf-bbeabb801ab9/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-03-21_2022-03-28_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1265,ps_weekly_normalized_analytic_subscription_2022-03-28_2022-04-04_mosaic,a9c5a0e8-c5c3-47e3-b8af-5a9684552984,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/a9c5a0e8-c5c3-47e3-b8af-5a9684552984?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/a9c5a0e8-c5c3-47e3-b8af-5a9684552984/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-03-28_2022-04-04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1266,ps_weekly_normalized_analytic_subscription_2022-04-04_2022-04-11_mosaic,f88ff583-36f2-4ffd-865a-f667f5ecf608,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f88ff583-36f2-4ffd-865a-f667f5ecf608?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f88ff583-36f2-4ffd-865a-f667f5ecf608/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-04-04_2022-04-11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1267,ps_weekly_normalized_analytic_subscription_2022-04-11_2022-04-18_mosaic,aea012cd-43a6-4591-ba48-701a05a1ddc9,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/aea012cd-43a6-4591-ba48-701a05a1ddc9?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/aea012cd-43a6-4591-ba48-701a05a1ddc9/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-04-11_2022-04-18_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1268,ps_weekly_normalized_analytic_subscription_2022-04-18_2022-04-25_mosaic,f6da1cec-0d4c-49f9-8f00-9bf736ef85e7,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f6da1cec-0d4c-49f9-8f00-9bf736ef85e7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f6da1cec-0d4c-49f9-8f00-9bf736ef85e7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-04-18_2022-04-25_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
1269,ps_weekly_normalized_analytic_subscription_2022-04-25_2022-05-02_mosaic,f5555839-7c2b-4b66-bb15-4d2e3ebee4ab,7 days,['PSScene'],"[-155.917968728289, -43.580390850686, 170.332031226399, 53.748710791677]",https://api.planet.com/basemaps/v1/mosaics/f5555839-7c2b-4b66-bb15-4d2e3ebee4ab?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f5555839-7c2b-4b66-bb15-4d2e3ebee4ab/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_weekly_normalized_analytic_subscription_2022-04-25_2022-05-02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
